Driver_ID,Driver_Name,City_ID,Trips_Completed,Vehicle_ID,Joined_since
202666,Meher Malhotra,3,1011,871,16-03-2020
202667,Aadhya Pandey,6,2817,634,11-02-2024
202668,Aditya Deswal,3,2574,326,11-02-2024
202669,Varun Suri,4,99,897,10-05-2021
202670,Naina Dutta,6,2982,227,25-10-2021
202671,Navya Awasthi,1,2716,250,19-03-2022
202672,Ishani Shukla,2,1994,509,26-09-2020
202673,Sneha Kadian,5,1365,21,23-07-2022
202674,Arush Punia,6,1615,613,21-01-2024
202675,Arav Puri,1,1069,336,17-07-2020
202676,Ishant Pathak,1,571,1426,07-07-2021
202677,Kiara Shetty,4,2762,1249,19-01-2024
202678,Naina Deol,3,1759,1227,17-01-2022
202679,Aarav Phogat,5,2967,1433,18-04-2024
202680,Arjun Sharma,6,658,1487,27-09-2022
202681,Gia Dixit,2,225,477,10-05-2020
202682,Prisha Garg,6,970,1375,24-04-2024
202683,Rishi Negi,5,1886,483,24-03-2020
202684,Laksh Sandhu,6,1654,510,05-09-2023
202685,Laksh Sidhu,4,2224,212,17-01-2024
202686,Navya Choudhury,2,465,1448,20-02-2020
202687,Kiara Dutta,3,1215,1260,25-08-2020
202688,Isha Jakhar,1,2804,985,19-09-2024
202689,Sara Agarwal,5,2438,1457,07-04-2022
202690,Ishita Oza,5,2037,362,23-12-2019
202691,Isha Sahay,4,200,930,19-06-2023
202692,Arav Reddy,5,953,201,25-07-2023
202693,Arav Banerjee,3,1921,922,18-03-2024
202694,Kyra Malhotra,5,1316,35,31-07-2021
202695,Dev Kohli,3,1942,1148,13-11-2020
202696,Ayaan Hooda,4,2020,111,18-06-2021
202697,Madhav Goel,3,632,1317,10-10-2021
202698,Sameer Hooda,1,1419,59,19-06-2021
202699,Ranveer Randhawa,1,895,251,27-02-2023
202700,Aarya Puri,6,1122,1163,09-04-2021
202701,Raghav Grewal,3,2157,944,27-02-2022
202702,Dhruv Suri,5,2687,148,20-12-2021
202703,Arjun Patel,1,2030,512,20-04-2020
202704,Shanaya Punia,3,1341,370,07-07-2020
202705,Advait Sidhu,3,869,990,20-12-2019
202706,Anshika Jain,4,409,832,20-12-2019
202707,Samarth Deol,4,711,244,01-07-2020
202708,Kritika Chatterjee,4,1429,356,17-11-2019
202709,Preeti Gupta,3,2318,1208,11-05-2020
202710,Vanya Dixit,6,2387,1007,10-10-2023
202711,Ishita Bose,2,1032,932,24-02-2022
202712,Ananya Patel,5,2880,976,30-09-2022
202713,Zoya Nair,6,1595,828,01-10-2019
202714,Reyansh Gill,1,173,891,08-11-2021
202715,Zunaira Dagar,6,959,523,12-09-2023
202716,Abhimanyu Choudhury,1,1777,935,02-01-2020
202717,Aarya Kaur,2,750,778,27-05-2020
202718,Afreen Chaturvedi,5,1578,1319,31-08-2021
202719,Samarth Grewal,6,842,1068,13-07-2024
202720,Sai Malik,3,1787,1060,16-05-2024
202721,Vihaan Sehrawat,3,519,1410,15-11-2019
202722,Nandini Shah,3,1101,1046,25-10-2022
202723,Rishi Oza,1,358,938,08-04-2024
202724,Aaryan Dhanda,3,2796,1405,02-05-2022
202725,Isha Mahajan,4,2447,1298,28-12-2021
202726,Ishita Dagar,3,2745,128,13-04-2022
202727,Saanvi Deol,6,594,426,27-10-2021
202728,Zunaira Mahajan,2,2264,1285,23-04-2023
202729,Mishti Rao,6,2685,1034,17-05-2024
202730,Sana Dubey,5,2464,899,28-09-2022
202731,Amara Tiwari,5,2582,530,06-12-2020
202732,Samarth Bose,2,969,315,29-08-2021
202733,Kritika Menon,6,489,488,22-11-2021
202734,Hrithik Choudhury,1,2022,1108,25-01-2024
202735,Gia Suri,6,700,570,23-09-2021
202736,Kunal Yadav,4,2884,1458,16-08-2020
202737,Sameer Grewal,2,30,79,10-07-2023
202738,Ayaan Gautam,5,2922,532,10-02-2024
202739,Aaryan Singh,2,1793,1334,26-11-2020
202740,Shaurya Chatterjee,2,172,588,05-08-2019
202741,Arav Rathee,5,1558,1178,21-11-2022
202742,Abhimanyu Nair,1,2037,494,31-12-2020
202743,Rajesh Gautam,5,2928,1477,07-03-2020
202744,Laksh Sehrawat,6,1668,229,17-01-2021
202745,Rishi Sangwan,1,1064,905,20-12-2019
202746,Ayush Brar,5,863,1200,06-11-2022
202747,Suhani Oza,2,2091,1445,13-12-2022
202748,Arav Choudhury,4,1493,1401,16-12-2020
202749,Shanaya Sidhu,2,1757,1013,28-10-2021
202750,Vihaan Taneja,6,2075,391,15-07-2022
202751,Vanya Solanki,2,1169,237,01-08-2023
202752,Anvi Choudhury,2,2991,1342,13-10-2021
202753,Sai Choudhury,4,1382,778,02-06-2021
202754,Siya Hooda,5,113,396,29-08-2020
202755,Madhav Sangwan,5,1978,843,11-10-2021
202756,Kunal Iyer,2,1296,598,05-11-2019
202757,Ayush Rawat,6,1640,512,18-04-2023
202758,Advait Joshi,5,1058,702,14-04-2020
202759,Aadhya Bahl,5,2202,236,21-03-2021
202760,Siya Sangwan,1,2834,1057,28-07-2021
202761,Navya Kulkarni,4,2399,910,24-11-2024
202762,Ayaan Bahl,4,149,227,17-02-2023
202763,Laksh Iyer,1,1148,1181,21-05-2020
202764,Laksh Rawat,1,335,1249,14-08-2021
202765,Sneha Saxena,6,2160,193,12-12-2023
202766,Sai Yadav,5,1955,381,27-11-2023
202767,Aditya Mishra,2,1787,1091,30-11-2022
202768,Sanjay Sehrawat,1,1486,14,17-02-2021
202769,Kritika Iyer,5,152,127,29-03-2023
202770,Advait Rathee,3,1972,750,28-11-2021
202771,Kavya Khatri,3,2357,1088,14-02-2021
202772,Sara Rawat,1,2009,528,25-02-2023
202773,Agastya Dahiya,5,1039,177,26-05-2022
202774,Sai Sandhu,2,584,1106,04-09-2023
202775,Prisha Prasad,3,2141,1464,13-09-2019
202776,Anika Kulkarni,5,1905,200,28-12-2020
202777,Ishan Chauhan,1,2568,1380,30-10-2020
202778,Suhani Gill,3,2110,1473,09-12-2020
202779,Bani Pillai,5,1803,637,24-10-2023
202780,Suhani Bahl,2,2303,564,02-02-2021
202781,Aadhya Goel,4,2862,408,22-10-2022
202782,Suhani Rawat,3,1478,256,29-10-2022
202783,Mishti Bhatt,2,1481,1239,11-07-2021
202784,Suhani Sandhu,2,2792,1079,05-12-2023
202785,Rishi Sidhu,6,2008,566,28-07-2023
202786,Pooja Randhawa,6,2411,936,13-10-2024
202787,Kavya Kulkarni,5,1977,937,12-10-2023
202788,Arush Deol,3,2810,38,03-11-2021
202789,Kavya Tiwari,5,1463,1089,20-09-2020
202790,Kyra Singh,4,2474,576,02-05-2023
202791,Zunaira Sahay,6,2389,872,28-08-2023
202792,Arjun Menon,1,439,1460,16-08-2024
202793,Ishita Malik,5,2964,328,20-10-2021
202794,Sneha Shetty,4,1119,528,01-01-2024
202795,Kartik Deswal,4,2896,891,30-11-2019
202796,Reyansh Goel,6,1906,851,23-04-2022
202797,Aavya Bose,3,1286,1151,21-11-2024
202798,Anvi Khan,4,1856,1244,15-04-2024
202799,Ranbir Joshi,2,2319,1276,25-02-2023
202800,Inaya Rathee,2,1060,789,06-03-2021
202801,Riya Dahiya,1,2602,530,17-09-2023
202802,Varun Dutta,3,2504,1478,14-07-2023
202803,Rahul Shetty,6,1622,1238,05-06-2021
202804,Zoya Dahiya,3,1559,868,14-01-2021
202805,Anvi Goswami,6,223,1492,26-04-2020
202806,Sai Singh,3,1235,161,24-01-2022
202807,Dev Dutta,2,2195,1309,06-04-2020
202808,Sara Prasad,3,1076,1132,16-06-2020
202809,Reyansh Kaushik,3,634,1322,18-11-2024
202810,Sara Bansal,5,1096,1115,21-03-2022
202811,Anshika Deswal,3,231,916,12-01-2023
202812,Aavya Malik,1,1700,1105,10-09-2023
202813,Madhav Solanki,5,2881,490,09-02-2021
202814,Aarav Dubey,2,2084,601,04-12-2020
202815,Advait Tiwari,3,2137,166,10-08-2022
202816,Aadhya Grover,3,150,291,21-12-2022
202817,Pari Lodi,1,821,1235,28-08-2024
202818,Arav Sinha,1,1386,1139,22-01-2020
202819,Rajesh Kapoor,4,499,247,05-08-2019
202820,Aadhya Gautam,6,1367,1231,04-06-2024
202821,Kritika Bhardwaj,2,888,1020,13-09-2019
202822,Sameer Bose,4,1858,826,11-08-2020
202823,Ananya Bahl,1,1424,661,05-06-2023
202824,Shivaay Chahal,2,148,1123,15-05-2021
202825,Abhimanyu Gupta,3,308,588,07-04-2020
202826,Advait Kaushik,2,1799,61,18-12-2023
202827,Navya Deol,6,98,1063,07-11-2024
202828,Meher Kaushik,3,2274,103,24-02-2020
202829,Aarav Sangwan,3,2732,968,25-10-2024
202830,Riddhima Mann,3,1957,221,13-12-2020
202831,Kiran Goel,3,2344,307,01-01-2023
202832,Avni Sahay,4,2913,1193,18-09-2023
202833,Isha Punia,5,2584,329,02-01-2020
202834,Sara Rathee,4,2753,573,03-10-2020
202835,Amit Chauhan,2,829,474,31-07-2024
202836,Sameer Bose,2,1192,310,29-10-2019
202837,Advait Saxena,2,744,958,15-05-2020
202838,Atharv Taneja,3,1045,588,28-01-2023
202839,Rahul Phogat,1,2088,147,29-03-2020
202840,Sameer Kaur,4,1649,908,05-11-2020
202841,Advait Bhardwaj,2,422,568,06-05-2024
202842,Shanaya Lamba,2,1688,749,23-08-2023
202843,Aavya Tyagi,3,1520,628,04-09-2023
202844,Abhimanyu Chaturvedi,3,2213,681,23-01-2020
202845,Kunal Sandhu,4,2254,1102,03-06-2022
202846,Prisha Bhatt,4,1453,607,28-07-2019
202847,Zoya Deshmukh,1,526,305,24-08-2019
202848,Anshika Punia,1,228,1434,28-02-2023
202849,Ranveer Grewal,3,2771,1161,18-04-2021
202850,Gia Sood,1,1319,1230,19-10-2021
202851,Ishita Banerjee,1,1679,318,23-12-2021
202852,Kritika Thakur,5,2602,360,06-04-2022
202853,Diya Deshmukh,4,2052,84,01-03-2020
202854,Riya Shukla,4,393,605,22-03-2021
202855,Sneha Malik,6,1023,1435,31-03-2022
202856,Arush Singh,5,272,1434,16-09-2023
202857,Rahul Malhotra,4,1065,513,05-11-2022
202858,Kritika Deshmukh,1,42,935,02-11-2020
202859,Samarth Awasthi,3,70,783,15-12-2020
202860,Aaryan Saxena,4,1648,1442,29-09-2019
202861,Shanaya Chahal,5,109,910,17-11-2023
202862,Avni Rathee,5,2277,1491,10-02-2021
202863,Afreen Sahay,6,1620,1063,16-08-2022
202864,Rishi Puri,6,2851,88,25-02-2022
202865,Zunaira Gupta,1,2691,787,10-08-2022
202866,Kyra Banerjee,3,2516,1240,10-12-2023
202867,Ayush Chatterjee,6,2569,1132,06-09-2020
202868,Meher Bajwa,5,1677,375,22-11-2023
202869,Ayaan Thakur,1,838,793,08-03-2024
202870,Ayaan Kapoor,4,1691,486,05-12-2022
202871,Sanjay Rathee,2,713,72,20-02-2023
202872,Siya Goswami,4,1770,572,25-08-2020
202873,Shanaya Bahl,2,1202,111,02-04-2021
202874,Abhimanyu Joshi,5,1128,310,24-10-2019
202875,Rajesh Kohli,3,256,1467,08-06-2021
202876,Ranbir Lodi,1,575,1,08-09-2021
202877,Naina Shah,6,549,1039,18-10-2019
202878,Navya Bhatt,4,2040,937,10-06-2023
202879,Afreen Joshi,1,891,1496,24-05-2021
202880,Jiya Chatterjee,6,2909,18,15-11-2024
202881,Raghav Grover,5,1771,1125,16-02-2020
202882,Atharv Shetty,3,850,646,04-09-2024
202883,Isha Gill,6,1969,1168,05-08-2023
202884,Navya Deol,3,2517,582,10-06-2024
202885,Arav Bajwa,4,464,229,10-02-2020
202886,Ranveer Jain,5,520,945,27-06-2024
202887,Madhav Taneja,2,1757,52,22-03-2024
202888,Zara Sekhon,2,696,1282,22-08-2022
202889,Ananya Iyer,2,2656,184,01-10-2023
202890,Shanaya Rao,1,1917,1154,12-05-2023
202891,Daksh Garg,4,2917,697,31-03-2021
202892,Siddharth Suri,6,1587,331,06-09-2024
202893,Anshika Deshmukh,4,2856,4,09-10-2024
202894,Sana Grewal,4,1678,344,25-07-2022
202895,Amara Rao,1,2896,309,04-11-2024
202896,Aarya Sangwan,6,874,509,10-07-2022
202897,Sneha Chatterjee,6,1455,1406,06-08-2020
202898,Nandini Sharma,6,2423,1329,28-02-2022
202899,Samarth Pillai,3,658,764,08-11-2022
202900,Dev Bajwa,3,561,569,11-08-2019
202901,Prisha Puri,6,2490,1239,21-10-2024
202902,Vihaan Garg,1,870,1434,03-10-2020
202903,Zara Chauhan,6,2418,609,29-10-2022
202904,Aryan Choudhury,5,54,1136,22-06-2023
202905,Myra Chatterjee,4,178,373,01-05-2024
202906,Rudra Saxena,4,2280,755,20-10-2024
202907,Aarya Lamba,4,1669,973,04-08-2021
202908,Zunaira Banerjee,1,1815,372,08-12-2019
202909,Arjun Kohli,2,1259,1324,09-12-2020
202910,Tanu Thakur,6,2965,368,23-09-2023
202911,Meher Reddy,4,1052,604,17-02-2023
202912,Suhani Sinha,4,2253,255,11-12-2022
202913,Anjali Lamba,3,2481,1063,22-01-2023
202914,Gia Mishra,6,1533,694,23-08-2020
202915,Mishti Bose,3,2460,1268,08-04-2021
202916,Kiaan Dubey,6,1663,863,18-09-2024
202917,Shanaya Chahal,6,814,876,14-08-2024
202918,Kavya Sehrawat,4,56,686,18-07-2022
202919,Kritika Pillai,5,1662,736,26-11-2023
202920,Sunita Patel,5,122,1141,18-09-2020
202921,Kavya Goswami,2,408,1270,01-07-2022
202922,Daksh Sharma,1,1011,783,24-09-2020
202923,Dhruv Jain,1,467,793,10-12-2020
202924,Sara Deswal,2,913,776,30-06-2023
202925,Siya Taneja,5,2413,424,14-10-2022
202926,Riddhima Puri,3,2817,1236,11-09-2020
202927,Mishti Tripathi,2,1382,894,11-10-2022
202928,Kunal Pandey,1,1623,1021,21-03-2024
202929,Isha Mehra,2,2767,1139,27-09-2022
202930,Sneha Sinha,3,2663,1370,02-03-2023
202931,Siya Kaur,2,1226,1060,12-02-2020
202932,Aarya Virk,4,2643,1150,08-12-2021
202933,Arush Garg,4,2656,701,21-11-2022
202934,Arjun Dhillon,3,463,9,09-08-2024
202935,Pooja Chauhan,1,1090,773,03-07-2022
202936,Aarav Mehra,6,2069,1367,21-03-2023
202937,Sameer Yadav,1,2231,1427,17-04-2024
202938,Ishita Shah,4,1658,286,11-10-2019
202939,Ishant Tiwari,2,2258,339,04-09-2020
202940,Laksh Kadian,5,2154,66,26-10-2022
202941,Kritika Lodi,6,2801,1281,23-09-2023
202942,Ishani Gupta,2,197,733,17-09-2021
202943,Preeti Jakhar,5,206,799,29-04-2021
202944,Vivaan Awasthi,3,1055,1063,25-08-2022
202945,Daksh Pathak,4,2960,198,03-01-2022
202946,Aryan Bahl,6,282,1200,03-01-2021
202947,Sara Hooda,3,562,1409,09-07-2023
202948,Kritika Iyer,4,2944,538,07-12-2020
202949,Siddharth Kaur,3,2913,1360,28-08-2019
202950,Arush Solanki,6,2267,544,25-08-2021
202951,Shaurya Mahajan,5,586,442,20-04-2022
202952,Madhav Banerjee,1,2803,1026,18-10-2020
202953,Shaurya Gupta,1,485,1349,26-04-2024
202954,Meher Mehra,1,2765,893,29-11-2024
202955,Aarya Gupta,4,718,197,09-10-2022
202956,Saanvi Saxena,2,278,48,03-08-2023
202957,Diya Dutta,6,2610,182,19-03-2022
202958,Ayaan Sood,5,982,738,07-01-2022
202959,Inaya Bahl,2,2823,949,18-08-2019
202960,Abhimanyu Goswami,6,1145,697,10-02-2020
202961,Riddhima Prasad,4,2973,1194,02-12-2019
202962,Siddharth Thakur,2,1614,423,07-12-2022
202963,Rajesh Deol,2,767,638,24-09-2024
202964,Kabir Pandey,1,655,925,25-05-2022
202965,Anika Pillai,1,2841,176,02-05-2020
202966,Ishaan Choudhury,3,1879,1010,12-09-2024
202967,Vanya Solanki,4,783,577,04-11-2022
202968,Shaurya Solanki,6,2512,521,12-04-2022
202969,Ayush Oza,2,975,410,10-10-2024
202970,Amara Bhardwaj,3,1279,1474,17-12-2022
202971,Anjali Shetty,1,1401,137,18-11-2023
202972,Kiaan Patel,3,1744,221,07-01-2020
202973,Kritika Grover,2,1278,404,04-07-2024
202974,Arav Lodi,5,1732,607,30-07-2023
202975,Aarav Verma,5,559,340,11-01-2024
202976,Ishani Shetty,1,1466,109,08-12-2022
202977,Amit Patel,2,1678,1471,20-06-2020
202978,Anjali Grover,3,2819,43,19-09-2022
202979,Hrithik Saxena,3,2686,18,27-01-2020
202980,Vikram Singh,4,900,554,22-08-2024
202981,Anika Gautam,6,406,621,18-12-2021
202982,Kiran Warraich,2,2848,828,21-08-2024
202983,Kartik Malhotra,4,2946,1044,01-09-2020
202984,Navya Dixit,1,318,1353,22-10-2024
202985,Aaryan Oza,5,2441,675,09-02-2024
202986,Krishna Hooda,4,1395,73,05-10-2021
202987,Inaya Chatterjee,2,516,401,19-07-2019
202988,Isha Kaur,3,1619,822,31-10-2019
202989,Vanya Malhotra,4,170,568,16-09-2023
202990,Riya Sangwan,2,2033,964,16-10-2023
202991,Suhani Randhawa,1,2694,751,24-11-2023
202992,Kiran Singh,4,1461,1288,09-03-2022
202993,Vivaan Warraich,2,46,34,14-12-2023
202994,Navya Grover,3,1489,1025,09-04-2021
202995,Isha Pathak,3,87,170,04-09-2023
202996,Shanaya Agarwal,4,2714,1245,13-05-2023
202997,Aaryan Grover,6,2446,1247,08-04-2023
202998,Kartik Dhillon,3,1190,126,02-05-2023
202999,Preeti Sood,1,1092,1049,20-01-2020
203000,Siddharth Dutta,1,446,485,03-09-2023
